Date,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,SPY
2018-07-10,-0.00041118646926696645,0.002149956834971656,0.011918395682263494,0.007421858119944114,-0.003665720706598541,0.00380851538973781,0.0031296018542557036,0.008478964972080005,0.0048527686806221215,0.0023740607508757616,0.009509028329734104,0.003598159394492262
2018-07-11,-0.0013521396391481533,-0.0023241967116048867,-0.0032293065499022777,-0.021196841365693775,-0.0047829454502809066,-0.007933201755303432,-0.01641133625869129,-0.016814825469021244,-0.003018285974387025,-0.003901381149644445,0.009034965782317883,-0.007314620571514552
2018-07-12,0.015695487679808107,0.006630885640138251,-0.0013339800131937363,0.0017163968285485165,0.0018483217478144631,0.011126095991115914,0.011720763074112295,0.0023941840939414316,0.0024221660256216193,0.01580638316347338,0.0007620065208291393,0.00906629307408946
2018-07-13,-0.0015453025829140765,0.002225258159908705,0.0064883731403915235,0.005273180354481877,-0.004427820980981267,0.0018345128444474668,0.005179068924754837,-0.0005118687070534422,-0.0033223835993121398,-0.0011016333157464198,0.00019005379547221146,0.0007872818388170444
2018-07-16,-0.002901876823647842,0.0024867466948694794,-0.004740439335352065,-0.011539888361889239,0.01779087783315303,-0.006064313852335967,-0.004067609665014071,-0.008023051704476591,-0.0054545438011022185,-0.00234363754036504,-0.000951299306444775,-0.0008939178634832512
2018-07-17,0.00019391477353658537,0.0009749945825532347,0.008573144322675086,-0.003979639162173365,0.0010925641776369233,0.005525669067822481,0.003948220387338441,0.013078400041474536,-0.0067031006974596075,0.007461656433876529,-0.000762099755445611,0.004045231920481118
2018-07-18,-0.002909757975189331,-0.0006197407985827352,-0.008122567837029027,0.0006658513365405128,0.01600576337322046,0.0008012941671853291,0.010984802231122748,-0.00934245936918865,-0.0036812101329131153,-0.0016455392151887294,-0.00514777014246659,0.002103596699330579
2018-07-19,-0.007003798498993463,-0.0023029470083117953,0.0005713733486216732,0.0002662640307511399,-0.015037310147094751,-0.0056053687149345555,-0.00040327276485863095,0.0036007440400007695,0.009544204688877178,-0.0035723410931729482,0.00919915383991321,-0.003771339025252618
2018-07-20,-0.0033307036178065186,-0.0044384162260443505,0.00609086867474673,-0.0034596478942834352,0.0018173343014808996,-0.001955460301408918,-0.0010726306647210748,-0.0041003935409649195,-0.008843828634870654,0.00027626025461735537,-0.007026338966628409,-0.0011432431890120442
2018-07-23,0.004128033752088367,-0.0010698984154202673,-0.006242863187112424,-0.004406388671744366,0.013787990447770904,0.002074828728332534,-0.006179694036409056,-0.005489726960320684,-0.0027694604788425226,0.005099940173364681,-0.00707596415568601,0.0018594805532201608
2018-07-24,0.007047917505473844,-0.002945812650105961,0.0019035218801031206,0.012607177537654168,0.002863398447669807,0.00908649967387598,0.004190108530196968,0.012937607547560237,-0.002776920203514277,0.005485278215954015,0.0034668161224482574,0.0050321176226586495
2018-07-25,0.007192803555979843,0.007341015816876517,0.007600250493128069,0.00834410065382829,0.002141377495676,0.012766673187244448,0.015211154502456026,0.00783374695244432,0.009901039896258679,0.012548054505993722,0.002879032359572209,0.008522673376018197
2018-07-26,-0.03771472436352352,-0.005243402795072294,0.005280108102824643,0.010902789571468174,-0.0003560414076789753,-0.002814084460730948,0.007690064633434801,0.005745102005104252,0.0033699184877069577,-0.015355990863154978,0.010717843565753338,-0.002359242789803484
2018-07-27,-0.01897464837394014,-0.002590817006941304,0.0013130493919839559,-0.004288150269550983,0.0021372465444802202,-0.007223339778036797,0.0001313243573994871,-0.0036961131008198533,-0.00916007579319944,-0.017099739953569615,-0.003219066078844479,-0.006776532747270636
2018-07-30,-0.015743610917985595,-0.007972139897321817,-0.0011239444194157677,0.008221692625742572,0.0007108961544770587,0.0005682134024178609,-0.00986718486149396,-0.0018550637161239836,-0.0009248072374181682,-0.015587918144719826,-0.006079052787854811,-0.0052234191477560366
2018-07-31,0.006647821490235906,0.004695428058400175,0.00468878513517712,-0.001812462623686395,-0.0071045422294374605,0.01045360196664702,0.022056589706731744,0.009123429149650475,0.019432681020978837,0.00268573932170435,0.008983346854187113,0.004929371146273898
2018-08-01,-0.004127343484606527,-0.004943000032395117,-0.008400478423110647,-0.013874566728612203,0.0,0.0002247472380432214,-0.013520112225079317,-0.010212859281613529,0.006656377813002212,0.009024439756320168,-0.006440848385727449,-0.0016709825189756833
2018-08-02,0.006630947538659671,0.006864281667603445,0.01016572385933201,-0.005522623259907822,0.00035769741974989167,0.0037101020703369514,-0.001317962730361999,-0.006596890098188979,-0.004808711409965083,0.012576897949748034,0.004957053240993048,0.005447867451547683
2018-08-03,0.0067928279596578545,0.003408446977761548,0.011740805764729023,-0.005156643599835031,0.00572262068606344,0.005936225475264845,0.0009236649044950251,0.009535259529648954,0.012986806012361019,0.0035883842739263816,0.011193358799611808,0.004284964316477735
2018-08-06,0.010018408490372277,0.006704937080564299,0.0009206012759839233,0.0037214563586092098,0.005333813273909138,0.00178152947792376,0.0014504130764030343,-0.00033715564038927504,-0.0020871591766815634,0.005362991525584615,0.000750426355656808,0.0036675560271262064
2018-08-07,0.0012143082467586108,0.004617653064401317,-0.0060726602612248826,0.00741531693884534,0.00459876701943851,0.00011122049521516963,0.007108791546748483,0.0033741306464536436,-0.002091449802626988,0.003829536803960698,-0.0014996355275538331,0.003302131866456559
2018-08-08,-0.0008083624018829783,0.001060848534791603,-0.007591429502356695,-0.007229087541278267,0.002464833371292663,0.0015562333029843778,-0.004444050450831516,-0.00420353675429852,-0.006287349646753593,0.0027254122764435174,-0.00525738837835632,-0.00042044508520699964
2018-08-09,0.005463301888556149,0.0037084174652568525,-0.002984766204343181,-0.009267809686509199,-0.005971116279468669,-0.0011097709440147652,-0.0055150227314710865,0.005403591018562581,0.001807999154885609,0.0004076951026086295,0.004529846142818261,-0.0013660100287571364
2018-08-10,-0.008452541212001008,-0.00835763680085333,-0.0037424811209973985,0.0061471783423543425,-0.01166093106889976,-0.0043323710916278735,-0.008845856389198326,-0.014444420852046003,-0.009624106431825541,-0.008014214931597374,-0.004321461567130536,-0.0066999207179373466
2018-08-13,-0.0014206961863391099,-0.005056611724806204,0.0,-0.012750854473302042,-0.009653386299887878,0.0003346343312378153,-0.004795650995601863,-0.010054337611950404,-0.0003040034436003758,-0.0013692544397191364,0.0013213212880403002,-0.003743734296751011
2018-08-14,0.007113754852288157,0.009719124514895094,0.006949541076589849,0.002421877102008363,0.009386556649453981,0.004684386565057874,0.006960081214559599,0.008435234353825205,0.003949144349525424,0.00617020614553887,0.002072844710505839,0.006380872070436805
2018-08-15,-0.013925310899354226,-0.012186563152416174,0.004103860487092659,-0.034894797147776546,-0.00786859351967173,-0.0016652017215791348,-0.004785105342881013,-0.01587559720219822,0.008774556970415848,-0.008994065283894015,0.009215451422461829,-0.007467467327705757
2018-08-16,-0.00040943994609232703,0.0049168557637702115,0.01430410392096837,0.007231203767225303,0.013338360657941584,0.00978523831074729,0.012688327351231488,0.00607121863813509,0.007798488953690841,0.004400133687542107,0.010808867473905526,0.008091416028691789
2018-08-17,-0.004708714483110166,0.0008896662975341751,0.007692247726288404,0.0024851843772930593,0.002134205662029487,0.0030834409243465366,0.006067106174415526,0.0074137397971802965,0.00952385701695424,0.0015062890748958058,0.005162400050454652,0.0035204350256619055
2018-08-20,0.0016455031865076908,0.00711056508109098,-0.0005452213535946937,0.00674864322554436,0.003195318166649752,0.0032934764238634617,0.006685987149566808,0.007016832602960044,0.001179048357866197,-0.0015040235806079716,-0.003484873523318166,0.0021394935528320502
2018-08-21,0.006161516411437695,0.007942816370452466,-0.007092174183467748,0.0050612336887438936,0.003892059463498798,0.0,0.007423010936604912,0.003908732743770127,-0.00912811564925975,0.001642723000519819,-0.00717850834248368,0.002345715738611087
2018-08-22,-0.001224723243783865,0.0010506726726242643,-0.006227111303594657,0.011977747928251015,-0.003524959241778536,0.000984665519038641,-0.00969499231032811,-0.005078447075166581,-0.006241008335762355,0.00300741266534299,-0.007415497685202999,-0.0005938740867763581
2018-08-23,-0.004087782066109047,-0.0009620397748201226,-0.002395950600308172,-0.004707449733854174,-0.004598217387907555,-0.0003276758649849443,-0.0028717070915657006,-0.006806283481333164,-0.002392244664078391,0.0021803353227767275,-0.0007470623894442197,-0.0013276910978450296
2018-08-24,0.014570085556612211,0.0058654836028437796,-0.0012929838045456776,0.00729722808468658,0.003553611775052312,0.0048110588164853585,0.0043199092611379,0.013020222300374806,0.0068944583904380075,0.010062796888229641,0.004298843094834082,0.0060180718241640285
2018-08-27,0.009708943604663567,0.006441363173072645,0.0005547283571956108,0.007378803882243767,0.013455986275429987,0.003591493462539619,0.01264334540556189,0.013698461885586655,-0.0014884388017650796,0.009154508565582198,-0.006141721755138829,0.007895571627205333
2018-08-28,-0.0044072126317731275,0.001988708729329547,-0.0033277489055194565,-0.0042617010525224375,-0.0010481263248940387,0.0005416808267846296,-0.002059409735358786,-0.0038370021272468025,0.01222395862187553,0.0017342439750349659,-0.0020596474789709163,0.00048304311692115576
2018-08-29,0.005634032627841901,0.011220842909264839,0.0011131579586847185,0.006152473752334631,-0.00034984553535455376,0.006503097028861982,0.0007740831780200796,0.007536358498125173,-0.0014725822076328,0.009055430389437902,0.007318326157657484,0.005381053640762357
2018-08-30,-0.006202535103422169,-0.00571878730577291,-0.003150075492100668,-0.0027915879899496066,-0.007697431331406768,-0.0007537612715706743,-0.006959787122703065,-0.011801562945134125,-0.0053096599589744775,-0.0030356619473833613,0.00037242022640238126,-0.004048157859354307
2018-08-31,-0.009865199004303715,0.00394890193242281,-0.00037175270190992205,-0.007731536308983045,-0.0010580481633417627,-0.0002153746996653716,0.0006490313119991153,-0.003027817051137527,0.0038553026300947035,0.0007942331943542325,-0.004283106426874239,3.419531652393282e-05
2018-09-04,-0.01240347462012592,0.0018811154989575307,-0.0013017502442265183,-0.002149130705020541,0.004941847573400215,-0.007975860015695058,-0.0007781741319226043,-0.006917614529191596,-0.008862553184258548,-0.0038353303914451242,0.004488609108704189,-0.0017221739783964685
2018-09-05,-0.012971052665772254,-0.010753752304924813,0.011543646499325044,-0.0013461905935187035,0.0007024063009954951,0.004020040425635196,0.007139138698336156,0.00662587789416591,0.006259088812809566,-0.012481890406801255,0.01396392739410146,-0.0026919040926433047
2018-09-06,-0.007509029756056607,-0.0027607251541659217,0.002761076885271274,-0.018468837980113895,-0.004562786878514746,0.0,0.003093151342986822,0.002025434414029137,0.0032587132856771728,-0.007260992647798559,0.005692308549452907,-0.0030097113950624532
2018-09-07,0.0021014927091440594,-8.650482077487975e-05,-0.0020193360410596384,-0.00013718850859167908,-0.0010580481633417627,0.0015149318039320292,-0.0030836132604890043,-0.006569186147177608,-0.01269606189423389,-0.003386155472935304,-0.012233281290949027,-0.0019431543908829951
2018-09-10,0.002097258718572581,0.0037203139079386993,0.0034944085809376357,-0.0004119189811494506,-0.00105877705256463,-0.0025934621240266686,0.00515532713392397,0.0011869692424770761,0.0053829992083187506,0.0031257895347900355,0.004990949477186479,0.0017382814911013345
2018-09-11,0.01004599771850212,0.008016674217007358,-0.0036653107140711683,0.009481680323728758,0.0010598992495680637,-0.0008663561947263032,-0.0002567293088415745,0.002032066658710363,0.00029724355695215365,0.0085355224955308,-0.0025749377823131026,0.0032975301305504523
2018-09-12,-0.0029009433942106533,0.0018814172292187514,0.0115892688642516,0.0051729949429661914,-0.009177269193575865,0.004987361361681986,0.003077853562992061,0.0005071000830543237,0.0008922836833000769,-0.004164707982242777,-0.0009221042965115167,0.0002420122540838232
2018-09-13,0.00706589019107251,0.0017068417316796758,-0.0014550034298106418,0.0004065564957611567,-0.0014252264206596754,0.01240681067121785,0.006009651151347439,0.0038851909968375953,0.0062390802165546155,0.011736259689729023,0.007567637778049585,0.005914244909241084
2018-09-14,-0.0018573471267807617,-0.003748877847070786,-0.0027316544803319687,0.005279208513114364,0.007135115084813126,-0.003303408159007981,0.004957057813802734,-0.00033651223362651805,-0.008562489538332496,-0.0007994032759309766,-0.005312360961560847,0.0001723243533067187
2018-09-17,-0.009716751305743121,-0.012401991599536366,0.003652441567930431,0.0016159366686170351,-0.004250660905077308,-0.0036352247300398544,0.00037933799621781006,0.003534681067890011,0.005658153680592637,-0.012543622741404081,0.0033146827974379622,-0.0052942097262114185
2018-09-18,0.007098084159676388,0.012730779408870907,-0.004184794220798538,0.00658797460820737,0.00498036597122109,0.005794911077085407,0.009102422864404547,0.0010063947120062533,-0.005922168326730093,0.006351093083329484,-0.001835476519186252,0.005426147792450431
2018-09-19,0.002694880325920135,0.00042760122259033473,-0.0018270918209557507,0.003071766453052849,0.01699131234737905,-0.001387118129570486,-0.0008774605342057873,0.010891472807074365,-0.009532365927591324,-0.002551189399453091,-0.021699403860355626,0.0010655336993250497
2018-09-20,0.010957173127616349,0.006837991873281046,0.012630390660135271,0.00026637037011445486,0.008701431340373267,0.00972228633949479,0.0015050706782064882,0.010773978081242364,0.007518668621402602,0.011847154330797416,0.0020678509749045837,0.008104018336125618
2018-09-21,-0.00447012592926932,-0.004419056727122839,0.0016018304484226586,0.006607910021442898,-0.0038816097164250385,0.00134910825304968,0.006466443489912876,-0.0021583081299140217,2.2395518750606414e-07,-0.003951859189760043,0.0042586259207018085,-0.0009140150739107566
2018-09-24,0.0,-0.006500352923821895,-0.015266926027528216,0.014647392997360509,-0.011134573047312801,0.002015436584268393,-0.017124962847370973,-0.014035770966147942,-0.01960801878834295,0.004959065987109268,-0.008857930952527848,-0.003321903078647881
2018-09-25,0.00041195873329202826,0.004218718114062714,-0.005906590322899641,0.006430174549009182,-0.0038704733929156854,-0.0030701120843648066,-0.0030521289054203926,-0.00519164793069371,-0.0009233313637222462,-0.0012003984570989612,-0.013691088903999948,-0.000927686659799809
2018-09-26,0.003911996385199901,0.0023144020548890865,0.0011138752850299305,-0.009649086456643419,-0.012009920994716095,0.0022297343434232175,-0.0006377469152879511,-0.009932487687391411,-0.011087015273664957,-0.0037386844588175316,-0.009831942006082728,-0.0029921717780869717
2018-09-27,0.008613451687830675,0.003420883798726404,-0.00129788656652563,0.0,-0.0035750638977093407,0.005086080619727706,0.0014042043301669693,-0.008672269585914272,0.0031141514898633815,0.005897546682962274,0.01031949895552775,0.002794241065140257
2018-09-28,-0.0036598827582843274,-0.0008522703430062784,0.001485587878998329,-0.002764971551588724,-0.010405422625042293,0.003057074514801972,-0.0006377013646831076,-0.006346410625510002,0.012418779763594623,0.0037306034388633336,0.01464627175358002,0.00010293098335911743
2018-10-01,-0.004081837907522701,-0.0030712383664842635,-0.0007415614727989128,0.01386325995837967,0.003988194629795272,0.004939522396845142,0.00880129139751018,0.010011771849782525,-0.007666348190414896,0.00477874053846139,-0.0034191475023824802,0.003474625402829501
2018-10-02,-0.0008194437712453206,-0.013520295785389602,0.005752063551818898,0.0010417669407543073,0.0,-0.0011504924492212742,0.0022754808113110148,0.004272923545072249,-0.0030903218247841924,0.00013229490851895953,0.013531701536245944,-0.0005830388048374546
2018-10-03,0.004512028983893357,-0.0033833561369710496,-0.010700898775682255,0.008065536059532974,0.009389812620352433,-0.0018843611978136554,0.004163520443338342,-0.007147479824081926,-0.011469482194475633,0.003038267031717723,-0.01203458674800939,0.0005487786937818928
2018-10-04,-0.014291802101777051,-0.015666908820404668,-0.0024241837177251258,-0.004129632969006702,0.006797939420323695,-0.009755739548012787,-0.0032662429955756522,-0.00462815385952009,-0.004703569651778983,-0.018042398908984403,0.005328938355468882,-0.007815836643744634
2018-10-05,-0.009527868487058888,-0.00751613211699198,-0.0009350155418897943,-0.00012959704293358243,-0.0049752283074721015,-0.0011651765070732623,-0.005167933794116841,-0.007404978281419616,0.00031522471436606914,-0.012607588225752031,0.015335411859352055,-0.005596860323890285
2018-10-08,-0.0033460665717308657,0.002583711091637797,0.013847490253336314,-0.0007775438977309923,0.006785642519645085,-0.0004245140312328921,0.0025341945359740325,-0.000520493140157452,0.012913437404470596,-0.011274077624289447,0.008391084347395772,0.0
2018-10-09,-0.0006290460639004625,-0.0029325158241231275,-0.0022151122208823315,0.008949269855243802,-0.0039020519501675732,0.0016980377162576499,-0.015418107399115089,-0.03315379721826417,0.0034201093286894135,0.0035720891402344357,0.004067669284872677,-0.0014595161166105486
2018-10-10,-0.039471144341641895,-0.03368987601985218,-0.012023482140600117,-0.03136661476944613,-0.030982972744144743,-0.023620652739683057,-0.03221664091277232,-0.0262119004761322,-0.015803987396564856,-0.048460262790910535,-0.005524764658656367,-0.031663021547225556
2018-10-11,-0.00852457565945286,-0.017616620934747473,-0.024714617272192374,-0.03384191253345881,-0.029768318024692375,-0.02701232001120646,-0.026392507072451887,-0.01161494137661534,-0.02928224054909767,-0.012660095374663616,-0.018333161627419936,-0.022026400486868547
2018-10-12,0.022266436171302972,0.01849597814375703,0.005567313209938751,0.0027472337046701156,0.0011361004281973397,0.01538600232352616,0.006674919621139308,0.002797932635889344,-0.0006486568925313518,0.03205622060463398,-0.0011320978799401749,0.013888369716414939
2018-10-15,-0.0038818471371765417,-0.0023046059973912403,0.0061092981793320345,-0.008356121328960908,-0.004540248044704098,-0.006917383468274418,0.0018946085825533032,-0.0033482674543888757,0.0061667623429424445,-0.016377547679586102,0.004721397862798682,-0.005616987306522603
2018-10-16,0.02641254085379874,0.02004973903081053,0.011195192283700806,0.008288454132743928,0.01672384100692459,0.027421609192213037,0.016882619316817227,0.016050780379853524,0.018709648835351977,0.030142264175931244,0.010338391878441655,0.02186558625475965
2018-10-17,0.004007539766070822,-0.008242640921221955,0.004691479919263886,-0.006302277498493769,0.010093433823759712,0.005273077626341438,-0.007304867853327512,-0.00642922135814461,-0.002849750758475933,-0.00459801663721171,-0.001860251819351566,0.00017811235897857713
2018-10-18,-0.018277167657357984,-0.01917977111372915,-0.0013070979312118647,-0.0049637398673167965,-0.016654317987738088,-0.011347676499435466,-0.01726003001017673,-0.011277273538286336,0.0003174915027799319,-0.019596624887434855,0.0014909750445204484,-0.014440498584194716
2018-10-19,-0.00021391364790201983,-0.009777452324528757,0.022816324046342373,-0.008867802441803185,0.003763603451103714,-0.009095747395847287,-0.0036759026417272356,-0.0071057762933995905,0.010158781785228665,-0.0004287834553464709,0.015633556032790263,-0.0005428766066798429
2018-10-22,-0.000642054348509391,0.004043408910916257,-0.007497094209439448,-0.011044151916677403,-0.021372269272015187,-0.008195589676657122,-0.003416109603798567,-0.007909592081938088,-0.014142059413292718,0.008284864309948237,-0.0064134459003880595,-0.004488462077581801
2018-10-23,-0.0021420260542684977,0.00018735820852966434,0.0044218911557245555,-0.026152075892167725,-0.008045976524877485,-0.005399338712288038,-0.01645408032787543,-0.009870786147139321,0.006375461403873128,-0.0038253853332214094,-0.005533093765422659,-0.00509087737656988
2018-10-24,-0.04764981206443053,-0.02987150541166328,0.0042182647971538145,-0.03948337864518592,-0.0251061235990494,-0.03301174674382845,-0.03387707447897592,-0.03163327122495729,0.011720083818580473,-0.044794836116282655,0.024294937322364873,-0.030298623896269916
2018-10-25,0.03313093250403787,0.030212410431065928,0.0023744937699881064,0.012240967069255149,0.015451586529007244,0.012945296189367017,0.0070703510728324925,0.012868584158936214,0.011897255588036781,0.03439037626484631,-0.015571221417325476,0.017940523083120885
2018-10-26,-0.027050783721339733,-0.0311067283863109,-0.019132447864860458,-0.007464464747745758,-0.014436226913306371,-0.011309628157210816,-0.009886982475347805,-0.005864020790159352,-0.025989991074370278,-0.020005847321459713,-0.018392352523836863,-0.017587298872913992
2018-10-29,-0.015470667280210182,-0.00879972254249406,0.011517735574957166,-0.018652320392584576,0.008709329813790134,0.0025164183138801643,-0.016642286778291937,-0.002359251145455765,0.01651841760404893,-0.016889475850098368,0.014052817983971844,-0.0055402315825983095
2018-10-30,0.027328405253599586,0.015024525884662632,0.019834567901660494,0.02314524686595698,0.017268524810575947,0.010725794040416847,0.020603301422893683,0.022861639088703534,0.01656219288528593,0.011204202850685796,0.003880493456019485,0.014818112121174787
2018-10-31,0.020616430148914233,0.012879229287285021,-0.009364222661608301,0.0061422956994037214,0.013888742053405734,0.0013547512492571023,0.007642659973650323,0.01368030923533925,-0.013525980488853562,0.023785112322570745,-0.01178002852496507,0.010681179049522038
2018-11-01,0.005864460946719774,0.020402547608825428,0.007089555169384143,0.008487328117457782,0.004566414706440369,0.012626845307294632,0.017601574377558826,0.028131203526162052,0.0037395119995065063,0.011687888008356406,-0.004470135543160447,0.010641644984052734
2018-11-02,-0.010148941690819924,0.004091755185410495,-0.005234765952880194,-0.0025099801194166105,-0.0007577351220190431,-0.00623460108049867,-0.0016876308092289571,-0.0024032249110503834,-0.008382267218851491,-0.019540491985894803,-0.005612804595579557,-0.00592308804993491
2018-11-05,-0.004145064143050381,0.0013894929437483494,0.012520511039319171,0.016725803753864232,0.015920985668599785,0.008850320289310654,0.0052116119881617795,0.0029650043001574478,0.016593383690037378,-0.0010183233837446348,0.014111260609476428,0.005517114393880362
2018-11-06,0.005914653663487979,0.0044393881752360365,0.006093212346598653,0.0046586100820731335,0.005224156591112861,0.005108293005765319,0.010510623769656169,0.016445058662688083,0.0055435838519646286,0.006261450662578882,0.006678718277123075,0.006327883055625483
2018-11-07,0.018292420732395565,0.027071810222462522,0.0057000416747738925,0.016374527120079696,0.01299153216210791,0.029388859207062135,0.016225312830561167,0.01799673016779124,0.011026043904986516,0.02937795033843771,0.011426855147680604,0.021408762259395475
2018-11-08,-0.00940959433941102,0.0002689451677739818,0.0005313319939130867,-0.021670898716960485,0.002931851478987779,0.0005368812445993854,-0.001637774090402,-0.004285729310181674,0.002120704744492219,-0.0008433889698178376,-0.0016399742214011637,-0.0018147437489514084
2018-11-09,-0.02050940066372675,-0.013892622212677952,0.005841631264037472,-0.0017490149127440402,-0.00913423329420282,-0.002896537530069465,-0.010114890356509476,-0.013988531479857125,0.0012091492266546044,-0.017307469249293272,0.0014600412738521307,-0.00976846435427059
2018-11-12,-0.014987960507090392,-0.0200874811688021,-0.005279573845434649,-0.020729581912353412,-0.019911539579474447,-0.013555879452841646,-0.019745874040718037,-0.014732742921012898,0.002113511702881876,-0.03522317900313321,-0.0005466399015836565,-0.018684859589150893
2018-11-13,-0.00313260120869141,-0.0004635727063673212,-0.0023002987937328356,-0.022957801979424652,0.005643364880837165,-0.006979793653691169,0.004507447433734102,-0.0029538398888969697,0.002108979630395913,0.0011878534069107438,0.004193935116456604,-0.0018711247192400027
2018-11-14,0.004938141419823516,-0.007516772043659858,-0.0067386715266560815,-0.001678450851785973,-0.013467872056372898,-0.008017473042392864,-0.00336543134513978,-0.0011107857160854717,-0.00030052119109669206,-0.01200734860448116,-0.010350551841538658,-0.006836761057490204
2018-11-15,0.007371043718326309,-0.0014960360797870997,-0.001606802566859522,0.014672083298976846,0.014789627566676344,0.008857198973890368,0.01322632233318588,0.013716661598367486,-0.00781962117290591,0.02505614888712837,-0.008256779000938352,0.010436599690331505
2018-11-16,-0.004878194274574921,-0.003932632830949356,0.002503605252028418,0.011899446391078872,0.0011209816145472118,0.01009661636653969,-0.00027755568370557704,0.010056819767137348,0.014246845351031157,-0.0016100088131595358,0.015356228149624007,0.0026006283233654948
2018-11-19,-0.03030283865235206,-0.024443290458433298,-0.0016055368655255586,-0.00029773755417472625,-0.00037343461850281034,-0.012711731634889034,-0.015835489586181417,-0.014301379316583707,0.002689780873977643,-0.03811759541577331,0.0043732056705847455,-0.016914358376485805
2018-11-20,-0.013097721921202177,-0.022646287998981607,-0.016615912673261235,-0.032757527965571076,-0.022031383362228207,-0.009353868363532358,-0.020747997032318555,-0.018181901614970797,-0.013114682029556013,-0.02149069664230341,-0.004172982501156719,-0.01850642981333539
2018-11-21,0.011874246408164257,0.010451697668699023,-0.007994374859697895,0.015702059519373535,0.0007636422579879731,-0.005665371689537624,0.007062386540004573,0.008043446328060755,-0.0006042136201589443,0.00732091799072121,-0.014756464043815698,0.0034076645039320397
2018-11-23,-0.013115146058499172,-0.004488670155203489,0.00347970957838295,-0.0313731175921973,-0.008012209627383249,0.0014518385298574188,-0.0020037626886449944,-0.010762578143796997,-0.0036263516833454634,-0.00912311160820456,0.0005547147887052795,-0.006678764677124027
2018-11-26,0.022848869233796254,0.02244650506055934,0.0012778775558621724,0.015020950020407042,0.020384487268003904,0.009705780350416582,0.0073140680111785095,0.01144227311154955,0.0021232772297656854,0.022627911911851317,0.005913916374949313,0.016144421272158427
2018-11-27,0.003191436392051772,0.0029721466656524864,0.00893175782626665,-0.002774562570697414,0.0007540223619442177,0.01038568726264577,-0.0017084722736816493,-0.012240193777691921,0.005447870207441419,0.0019839188220758253,0.0075325019036207586,0.0033643497959172652
